Signal,Date,Close Price,Shares Bought,Profit/Loss,Investment,Remaining Cash,Hold,Total Cash,SMA1,SMA2,Percentage Difference,Highest Average Percentage,Lowest Average Percentage
Sell,2024-04-18 12:15:00+05:30,66.84999847,0,0,0,113491.835,Sell Hold,113491.835,12,17,,0.370337122,2.667433764
Short Sell,2024-04-18 12:15:00+05:30,66.84999847,1707,0,114112.9474,49.5317955,Sell Hold,114162.4792,12,17,0,0.370337122,2.667433764
Short Sell,2024-04-18 14:15:00+05:30,66,1729,1.052604675,114114,48.47919083,Sell Hold,114163.5318,12,17,0.000922424,0.370337122,2.667433764
Short Sell,2024-04-18 15:15:00+05:30,65.88999939,1732,7.478942871,114121.4789,42.05285263,Sell Hold,114171.0107,12,17,0.006553922,0.370337122,2.667433764
Short Sell,2024-04-19 09:15:00+05:30,65.25,1749,0.771057129,114122.25,48.76073837,Sell Hold,114171.7818,12,17,0.000675646,0.370337122,2.667433764
Short Sell,2024-04-19 10:15:00+05:30,64.80000305,1761,-9.444625854,114112.8054,58.97642136,Sell Hold,114162.3372,12,17,-0.008275885,0.370337122,2.667433764
Short Sell,2024-04-19 11:15:00+05:30,65.29000092,1748,14.1162262,114126.9216,35.41556931,Sell Hold,114176.4534,12,17,0.012370414,0.370337122,2.667433764
Short Sell,2024-04-19 12:15:00+05:30,65.59999847,1740,17.07574463,114143.9973,32.45605087,Sell Hold,114193.5291,12,17,0.014962065,0.370337122,2.667433764
Buy,2024-04-19 13:15:00+05:30,65.80000305,1735,0,114163.0053,30.52384567,Buy,114212.5371,12,17,,0.370337122,2.667433764
Buy Hold,2024-04-19 13:15:00+05:30,65.80000305,1735,0,114163.0053,30.52384567,Buy Hold,114212.5371,12,17,0,0.370337122,2.667433764
Buy Hold,2024-04-19 14:15:00+05:30,65.66999817,1735,-225.5584717,113937.4468,30.52384567,Buy Hold,113986.9786,12,17,-0.197575801,0.370337122,2.667433764
Buy Hold,2024-04-19 15:15:00+05:30,65.66000366,1735,-17.34046936,113920.1064,30.52384567,Buy Hold,113969.6381,12,17,-0.015219289,0.370337122,2.667433764
Buy Hold,2024-04-22 09:15:00+05:30,66.16000366,867,56559.38318,57360.72318,57457.40702,Buy Hold,114818.1302,12,17,0.761498587,0.370337122,2.667433764
Buy Hold,2024-04-22 10:15:00+05:30,66.34999847,867,164.725502,57525.44868,30.52384567,Buy Hold,114982.8557,12,17,100.6900209,0.370337122,2.667433764
Buy Hold,2024-04-22 11:15:00+05:30,66.55000305,867,173.4039688,57698.85265,30.52384567,Buy Hold,115156.2597,12,17,100.7185653,0.370337122,2.667433764
Buy Hold,2024-04-22 12:15:00+05:30,66.48999786,867,-52.02449799,57646.82815,30.52384567,Buy Hold,115104.2352,12,17,99.93490512,0.370337122,2.667433764
Buy Hold,2024-04-22 15:15:00+05:30,66.30000305,867,-164.725502,57482.10265,30.52384567,Buy Hold,114939.5097,12,17,99.54351174,0.370337122,2.667433764
Buy Hold,2024-04-23 09:15:00+05:30,66.76000214,867,398.8192062,57880.92185,30.52384567,Buy Hold,115338.3289,12,17,101.5037697,0.370337122,2.667433764
Buy Hold,2024-04-23 10:15:00+05:30,66.69999695,867,-52.02449799,57828.89735,30.52384567,Buy Hold,115286.3044,12,17,99.93547269,0.370337122,2.667433764
Sell,2024-04-23 10:15:00+05:30,66.69999695,0,0,0,115286.3044,Sell Hold,115286.3044,12,17,,0.370337122,2.667433764
Short Sell,2024-04-23 10:15:00+05:30,66.69999695,1737,0,115857.8947,20.24080276,Sell Hold,115878.1355,12,17,0,0.370337122,2.667433764
Short Sell,2024-04-23 11:15:00+05:30,66.75,1736,20.1053009,115878,0.135501862,Sell Hold,115898.2408,12,17,0.017353415,0.370337122,2.667433764
Short Sell,2024-04-23 14:15:00+05:30,66.65000153,1738,-40.29734802,115837.7027,60.53815079,Sell Hold,115857.9435,12,17,-0.034775668,0.370337122,2.667433764
Short Sell,2024-04-24 09:15:00+05:30,67,1729,5.297348022,115843,14.94345474,Sell Hold,115863.2408,12,17,0.004573078,0.370337122,2.667433764
Short Sell,2024-04-24 10:15:00+05:30,66.84999847,1733,8.047355652,115851.0474,12.19344711,Sell Hold,115871.2882,12,17,0.006946778,0.370337122,2.667433764
Short Sell,2024-04-24 11:15:00+05:30,67.13999939,1725,-34.54840851,115816.4989,54.78921127,Sell Hold,115836.7397,12,17,-0.029821404,0.370337122,2.667433764
Short Sell,2024-04-24 12:15:00+05:30,67.22000122,1723,3.563156128,115820.0621,16.67764664,Sell Hold,115840.3029,12,17,0.003076553,0.370337122,2.667433764
Short Sell,2024-04-24 13:15:00+05:30,67.25,1722,-15.56210327,115804.5,35.80290604,Sell Hold,115824.7408,12,17,-0.013436449,0.370337122,2.667433764
Short Sell,2024-04-24 14:15:00+05:30,66.81999969,1733,-5.44052887,115799.0595,25.68133163,Sell Hold,115819.3003,12,17,-0.004698029,0.370337122,2.667433764
Short Sell,2024-04-25 09:15:00+05:30,67.22000122,1722,-46.21736908,115752.8421,66.45817184,Sell Hold,115773.0829,12,17,-0.039911696,0.370337122,2.667433764
Short Sell,2024-04-25 10:15:00+05:30,67.26999664,1721,18.82212067,115771.6642,1.418682098,Sell Hold,115791.905,12,17,0.016260612,0.370337122,2.667433764
Short Sell,2024-04-25 14:15:00+05:30,67.26999664,1721,0,115771.6642,20.24080276,Sell Hold,115791.905,12,17,0,0.370337122,2.667433764
Short Sell,2024-04-26 09:15:00+05:30,67.94000244,1704,-1.900062561,115769.7642,22.14086533,Sell Hold,115790.005,12,17,-0.001641216,0.370337122,2.667433764
Short Sell,2024-04-26 10:15:00+05:30,67.94000244,1704,0,115769.7642,20.24080276,Sell Hold,115790.005,12,17,0,0.370337122,2.667433764
Short Sell,2024-04-26 11:15:00+05:30,67.94000244,1704,0,115769.7642,20.24080276,Sell Hold,115790.005,12,17,0,0.370337122,2.667433764
Short Sell,2024-04-26 14:15:00+05:30,68.04000092,1701,-33.72260284,115736.0416,53.96340561,Sell Hold,115756.2824,12,17,-0.029129024,0.370337122,2.667433764
Short Sell,2024-04-26 15:15:00+05:30,68.02999878,1701,-17.01363373,115719.0279,37.25443649,Sell Hold,115739.2687,12,17,-0.014700376,0.370337122,2.667433764
Short Sell,2024-04-29 09:15:00+05:30,68.05999756,1700,-17.03207397,115701.9958,37.27287674,Sell Hold,115722.2367,12,17,-0.014718473,0.370337122,2.667433764
Short Sell,2024-04-29 10:15:00+05:30,67.70999908,1709,14.39258575,115716.3884,5.84821701,Sell Hold,115736.6292,12,17,0.012439358,0.370337122,2.667433764
Short Sell,2024-04-29 11:15:00+05:30,68.23000336,1696,1.697257996,115718.0857,18.54354477,Sell Hold,115738.3265,12,17,0.00146674,0.370337122,2.667433764
Short Sell,2024-04-29 12:15:00+05:30,67.88999939,1704,-33.5267334,115684.559,53.76753616,Sell Hold,115704.7998,12,17,-0.028972769,0.370337122,2.667433764
Short Sell,2024-04-29 13:15:00+05:30,68.19999695,1696,-17.36413574,115667.1948,37.60493851,Sell Hold,115687.4356,12,17,-0.015009899,0.370337122,2.667433764
Short Sell,2024-04-29 14:15:00+05:30,68.30000305,1693,-35.28965759,115631.9052,55.53046036,Sell Hold,115652.146,12,17,-0.030509651,0.370337122,2.667433764
Short Sell,2024-04-29 15:15:00+05:30,68.30000305,1693,0,115631.9052,20.24080276,Sell Hold,115652.146,12,17,0,0.370337122,2.667433764
Short Sell,2024-04-30 09:15:00+05:30,69.05000305,1674,-42.20005798,115589.7051,62.44086075,Sell Hold,115609.9459,12,17,-0.036495168,0.370337122,2.667433764
Short Sell,2024-04-30 10:15:00+05:30,68.94999695,1676,-29.51022339,115560.1949,49.75102615,Sell Hold,115580.4357,12,17,-0.025530149,0.370337122,2.667433764
Short Sell,2024-04-30 11:15:00+05:30,69.12000275,1672,8.449707031,115568.6446,11.79109573,Sell Hold,115588.8854,12,17,0.007311953,0.370337122,2.667433764
Short Sell,2024-04-30 12:15:00+05:30,69.26999664,1668,-26.29019165,115542.3544,46.53099442,Sell Hold,115562.5952,12,17,-0.022748551,0.370337122,2.667433764
Short Sell,2024-04-30 13:15:00+05:30,69.25,1668,-33.35440063,115509,53.5952034,Sell Hold,115529.2408,12,17,-0.028867683,0.370337122,2.667433764
Short Sell,2024-04-30 14:15:00+05:30,69.16999817,1670,4.896942139,115513.8969,15.34386063,Sell Hold,115534.1377,12,17,0.004239446,0.370337122,2.667433764
Short Sell,2024-04-30 15:15:00+05:30,68.87000275,1677,-18.90233612,115494.9946,39.14313889,Sell Hold,115515.2354,12,17,-0.01636369,0.370337122,2.667433764
Short Sell,2024-05-02 09:15:00+05:30,69.65000153,1658,-15.29207611,115479.7025,35.53287888,Sell Hold,115499.9433,12,17,-0.013240467,0.370337122,2.667433764
Short Sell,2024-05-02 10:15:00+05:30,69.58000183,1659,-46.47949219,115433.223,66.72029495,Sell Hold,115453.4638,12,17,-0.040249058,0.370337122,2.667433764
Short Sell,2024-05-02 11:15:00+05:30,69.79000092,1654,-0.561523438,115432.6615,20.8023262,Sell Hold,115452.9023,12,17,-0.000486449,0.370337122,2.667433764
Short Sell,2024-05-02 12:15:00+05:30,69.59999847,1658,-35.86404419,115396.7975,56.10484695,Sell Hold,115417.0383,12,17,-0.031069234,0.370337122,2.667433764
Short Sell,2024-05-02 13:15:00+05:30,70.01000214,1648,-20.31394958,115376.4835,40.55475235,Sell Hold,115396.7243,12,17,-0.017603564,0.370337122,2.667433764
Short Sell,2024-05-02 14:15:00+05:30,70.01999664,1648,16.47094727,115392.9545,3.769855499,Sell Hold,115413.1953,12,17,0.014275827,0.370337122,2.667433764
Short Sell,2024-05-02 15:15:00+05:30,70.01999664,1648,0,115392.9545,20.24080276,Sell Hold,115413.1953,12,17,0,0.370337122,2.667433764
Short Sell,2024-05-03 09:15:00+05:30,70,1648,-32.95446777,115360,53.19527054,Sell Hold,115380.2408,12,17,-0.028558475,0.370337122,2.667433764
Short Sell,2024-05-03 10:15:00+05:30,69.95999908,1649,4.038490295,115364.0385,16.20231247,Sell Hold,115384.2793,12,17,0.003500772,0.370337122,2.667433764
Short Sell,2024-05-03 11:15:00+05:30,69.55999756,1658,-33.56253815,115330.476,53.80334091,Sell Hold,115350.7168,12,17,-0.029092721,0.370337122,2.667433764
Short Sell,2024-05-03 12:15:00+05:30,69.65000153,1656,9.926574707,115340.4025,10.31422806,Sell Hold,115360.6433,12,17,0.00860707,0.370337122,2.667433764
Short Sell,2024-05-03 13:15:00+05:30,69.56999969,1658,6.656967163,115347.0595,13.5838356,Sell Hold,115367.3003,12,17,0.005771583,0.370337122,2.667433764
Short Sell,2024-05-03 14:15:00+05:30,69.83000183,1652,12.10353088,115359.163,8.137271881,Sell Hold,115379.4038,12,17,0.010493142,0.370337122,2.667433764
Short Sell,2024-05-03 15:15:00+05:30,70.19000244,1643,-36.98901367,115322.174,57.22981644,Sell Hold,115342.4148,12,17,-0.032064218,0.370337122,2.667433764
Short Sell,2024-05-06 09:15:00+05:30,68.37999725,1686,-33.49864197,115288.6754,53.73944473,Sell Hold,115308.9162,12,17,-0.029047876,0.370337122,2.667433764
Short Sell,2024-05-06 10:15:00+05:30,69.26000214,1664,-40.03181458,115248.6436,60.27261734,Sell Hold,115268.8844,12,17,-0.034723111,0.370337122,2.667433764
Buy,2024-05-06 11:15:00+05:30,69.01000214,1670,0,115246.7036,22.18078995,Buy,115266.9444,12,17,,0.370337122,2.667433764
Buy Hold,2024-05-06 11:15:00+05:30,69.01000214,1670,0,115246.7036,22.18078995,Buy Hold,115266.9444,12,17,0,0.370337122,2.667433764
Buy Hold,2024-05-06 12:15:00+05:30,68.91000366,1670,-166.9974518,115079.7061,22.18078995,Buy Hold,115099.9469,12,17,-0.14490432,0.370337122,2.667433764
Buy Hold,2024-05-06 13:15:00+05:30,68.84999847,1670,-100.2086639,114979.4975,22.18078995,Buy Hold,114999.7383,12,17,-0.087077615,0.370337122,2.667433764
Buy Hold,2024-05-06 14:15:00+05:30,68.91000366,1670,100.2086639,115079.7061,22.18078995,Buy Hold,115099.9469,12,17,0.087153507,0.370337122,2.667433764
Buy Hold,2024-05-06 15:15:00+05:30,68.94000244,1670,50.09796143,115129.8041,22.18078995,Buy Hold,115150.0449,12,17,0.043533272,0.370337122,2.667433764
Buy Hold,2024-05-07 09:15:00+05:30,68.88999939,1670,-83.50509644,115046.299,22.18078995,Buy Hold,115066.5398,12,17,-0.072531259,0.370337122,2.667433764
Buy Hold,2024-05-07 10:15:00+05:30,68.30000305,1670,-985.2938843,114061.0051,22.18078995,Buy Hold,114081.2459,12,17,-0.856432491,0.370337122,2.667433764
Buy Hold,2024-05-07 11:15:00+05:30,67.95999908,1670,-567.8066254,113493.1985,22.18078995,Buy Hold,113513.4393,12,17,-0.497809593,0.370337122,2.667433764
Buy Hold,2024-05-07 12:15:00+05:30,67.56999969,1670,-651.2989807,112841.8995,22.18078995,Buy Hold,112862.1403,12,17,-0.57386609,0.370337122,2.667433764
Buy Hold,2024-05-07 13:15:00+05:30,67.91999817,835,56128.70102,56713.19847,56735.37926,Buy Hold,113448.5777,12,17,0.517979097,0.370337122,2.667433764
Buy Hold,2024-05-07 14:15:00+05:30,67.91000366,835,-8.345413208,56704.85306,22.18078995,Buy Hold,113440.2323,12,17,99.97056977,0.370337122,2.667433764
Buy Hold,2024-05-07 15:15:00+05:30,67.88999939,835,-16.7035675,56688.14949,22.18078995,Buy Hold,113423.5288,12,17,99.94108593,0.370337122,2.667433764
Buy Hold,2024-05-08 09:15:00+05:30,68.36000061,835,392.4510193,57080.60051,22.18078995,Buy Hold,113815.9798,12,17,101.3845963,0.370337122,2.667433764
Buy Hold,2024-05-08 10:15:00+05:30,68.41000366,835,41.75254822,57122.35306,22.18078995,Buy Hold,113857.7323,12,17,100.1462933,0.370337122,2.667433764
Buy Hold,2024-05-08 11:15:00+05:30,68.68000031,835,225.447197,57347.80025,22.18078995,Buy Hold,114083.1795,12,17,100.7893484,0.370337122,2.667433764
Buy Hold,2024-05-08 12:15:00+05:30,68.91000366,835,192.052803,57539.85306,22.18078995,Buy Hold,114275.2323,12,17,100.6697826,0.370337122,2.667433764
Buy Hold,2024-05-08 13:15:00+05:30,68.54000092,835,-308.9522934,57230.90076,22.18078995,Buy Hold,113966.28,12,17,98.92612762,0.370337122,2.667433764
Buy Hold,2024-05-08 14:15:00+05:30,68.37000275,835,-141.9484711,57088.95229,22.18078995,Buy Hold,113824.3316,12,17,99.50394466,0.370337122,2.667433764
Buy Hold,2024-05-08 15:15:00+05:30,69.69000244,835,1102.199745,58191.15204,22.18078995,Buy Hold,114926.5313,12,17,103.8613416,0.370337122,2.667433764
Buy Hold,2024-05-09 09:15:00+05:30,68.63999939,835,-876.7525482,57314.39949,22.18078995,Buy Hold,114049.7788,12,17,96.98664653,0.370337122,2.667433764
Buy Hold,2024-05-09 10:15:00+05:30,68.16999817,835,-392.4510193,56921.94847,22.18078995,Buy Hold,113657.3277,12,17,98.63053256,0.370337122,2.667433764
Sell,2024-05-09 10:15:00+05:30,68.16999817,0,0,0,113657.3277,Sell Hold,113657.3277,12,17,,0.370337122,2.667433764
Short Sell,2024-05-09 10:15:00+05:30,68.16999817,1681,0,114593.7669,55.27286148,Sell Hold,114649.0398,12,17,0,0.370337122,2.667433764
Short Sell,2024-05-09 11:15:00+05:30,68.33999634,1677,12.40693665,114606.1739,42.86592484,Sell Hold,114661.4467,12,17,0.010826886,0.370337122,2.667433764
Short Sell,2024-05-09 12:15:00+05:30,67.91000366,1688,25.912323,114632.0862,29.36053848,Sell Hold,114687.359,12,17,0.022609884,0.370337122,2.667433764
Short Sell,2024-05-09 13:15:00+05:30,67.83999634,1690,17.50762939,114649.5938,37.76523209,Sell Hold,114704.8667,12,17,0.015272887,0.370337122,2.667433764
Short Sell,2024-05-09 14:15:00+05:30,67.26999664,1705,45.75046539,114695.3443,9.522396088,Sell Hold,114750.6171,12,17,0.039904603,0.370337122,2.667433764
Short Sell,2024-05-09 15:15:00+05:30,67.47000122,1700,3.657798767,114699.0021,51.61506271,Sell Hold,114754.2749,12,17,0.003189143,0.370337122,2.667433764
Buy,2024-05-10 09:15:00+05:30,67.5,1700,0,114750,4.274936676,Buy,114805.2729,12,17,,0.370337122,2.667433764
Buy Hold,2024-05-10 09:15:00+05:30,67.5,1700,0,114750,4.274936676,Buy Hold,114805.2729,12,17,0,0.370337122,2.667433764
Buy Hold,2024-05-10 10:15:00+05:30,67.72000122,1700,374.0020752,115124.0021,4.274936676,Buy Hold,115179.2749,12,17,0.325927734,0.370337122,2.667433764
Buy Hold,2024-05-10 11:15:00+05:30,67.90000153,1700,306.0005188,115430.0026,4.274936676,Buy Hold,115485.2755,12,17,0.2658008,0.370337122,2.667433764
Buy Hold,2024-05-10 12:15:00+05:30,67.79000092,1700,-187.0010376,115243.0016,4.274936676,Buy Hold,115298.2744,12,17,-0.162003841,0.370337122,2.667433764
Buy Hold,2024-05-10 13:15:00+05:30,67.91999817,1700,220.9953308,115463.9969,4.274936676,Buy Hold,115519.2697,12,17,0.191764643,0.370337122,2.667433764
Buy Hold,2024-05-10 14:15:00+05:30,67.80999756,1700,-187.0010376,115276.9958,4.274936676,Buy Hold,115332.2687,12,17,-0.161956144,0.370337122,2.667433764
Buy Hold,2024-05-10 15:15:00+05:30,67.59999847,1700,-356.9984436,114919.9974,4.274936676,Buy Hold,114975.2703,12,17,-0.309687497,0.370337122,2.667433764
Buy Hold,2024-05-13 09:15:00+05:30,67.09999847,1700,-850,114069.9974,4.274936676,Buy Hold,114125.2703,12,17,-0.739644987,0.370337122,2.667433764
Buy Hold,2024-05-13 10:15:00+05:30,67.18000031,1700,136.0031128,114206.0005,4.274936676,Buy Hold,114261.2734,12,17,0.119227769,0.370337122,2.667433764
Buy Hold,2024-05-13 11:15:00+05:30,67.61000061,850,56737.5,57468.50052,57472.77546,Buy Hold,114941.276,12,17,0.640071901,0.370337122,2.667433764
Buy Hold,2024-05-13 12:15:00+05:30,67.68000031,850,59.4997406,57528.00026,4.274936676,Buy Hold,115000.7757,12,17,100.2070691,0.370337122,2.667433764
Buy Hold,2024-05-13 13:15:00+05:30,67.90000153,850,187.0010376,57715.0013,4.274936676,Buy Hold,115187.7768,12,17,100.6501218,0.370337122,2.667433764
Buy Hold,2024-05-13 14:15:00+05:30,67.98000336,850,68.0015564,57783.00285,4.274936676,Buy Hold,115255.7783,12,17,100.235646,0.370337122,2.667433764
Sell,2024-05-13 14:15:00+05:30,67.98000336,0,0,0,115255.7783,Sell Hold,115255.7783,12,17,,0.370337122,2.667433764
Short Sell,2024-05-13 14:15:00+05:30,67.98000336,1698,0,115430.0457,55.2297554,Sell Hold,115485.2755,12,17,0,0.370337122,2.667433764
Short Sell,2024-05-13 15:15:00+05:30,68,1698,33.95429993,115464,21.27545547,Sell Hold,115519.2298,12,17,0.029415478,0.370337122,2.667433764
Short Sell,2024-05-14 09:15:00+05:30,68.59999847,1683,-10.20256805,115453.7974,65.43232346,Sell Hold,115509.0272,12,17,-0.008836146,0.370337122,2.667433764
Short Sell,2024-05-14 10:15:00+05:30,68.59999847,1683,0,115453.7974,55.2297554,Sell Hold,115509.0272,12,17,0,0.370337122,2.667433764
Short Sell,2024-05-14 11:15:00+05:30,68.88999939,1676,5.841545105,115459.639,49.3882103,Sell Hold,115514.8687,12,17,0.005059639,0.370337122,2.667433764
Short Sell,2024-05-14 12:15:00+05:30,69,1674,46.36102295,115506,8.868732452,Sell Hold,115561.2298,12,17,0.040153445,0.370337122,2.667433764
Short Sell,2024-05-14 14:15:00+05:30,69.33999634,1666,14.43389893,115520.4339,40.79585648,Sell Hold,115575.6637,12,17,0.012496233,0.370337122,2.667433764
Short Sell,2024-05-14 15:15:00+05:30,69.33999634,1666,0,115520.4339,55.2297554,Sell Hold,115575.6637,12,17,0,0.370337122,2.667433764
Short Sell,2024-05-15 09:15:00+05:30,69.62999725,1659,-4.268455505,115516.1654,59.49821091,Sell Hold,115571.3952,12,17,-0.003694979,0.370337122,2.667433764
Short Sell,2024-05-15 10:15:00+05:30,69.37999725,1665,1.529983521,115517.6954,53.69977188,Sell Hold,115572.9252,12,17,0.001324476,0.370337122,2.667433764
Short Sell,2024-05-15 11:15:00+05:30,69.66999817,1658,-4.83846283,115512.857,60.06821823,Sell Hold,115568.0867,12,17,-0.004188504,0.370337122,2.667433764
Short Sell,2024-05-15 12:15:00+05:30,69.69999695,1658,49.73797607,115562.5949,5.491779327,Sell Hold,115617.8247,12,17,0.04305839,0.370337122,2.667433764
Short Sell,2024-05-15 13:15:00+05:30,69.54000092,1662,12.88658142,115575.4815,42.34317398,Sell Hold,115630.7113,12,17,0.01115117,0.370337122,2.667433764
Short Sell,2024-05-15 14:15:00+05:30,69.69999695,1658,-12.88658142,115562.5949,68.11633682,Sell Hold,115617.8247,12,17,-0.011149927,0.370337122,2.667433764
Short Sell,2024-05-15 15:15:00+05:30,69.65000153,1659,-13.24240875,115549.3525,68.47216415,Sell Hold,115604.5823,12,17,-0.011459079,0.370337122,2.667433764
Short Sell,2024-05-16 09:15:00+05:30,69.94000244,1652,-8.46849823,115540.884,63.69825363,Sell Hold,115596.1138,12,17,-0.007328901,0.370337122,2.667433764
Short Sell,2024-05-16 10:15:00+05:30,70,1651,29.1159668,115570,26.1137886,Sell Hold,115625.2298,12,17,0.025199709,0.370337122,2.667433764
Short Sell,2024-05-16 11:15:00+05:30,69.94999695,1652,-12.6050415,115557.395,67.83479691,Sell Hold,115612.6247,12,17,-0.010906846,0.370337122,2.667433764
Short Sell,2024-05-16 12:15:00+05:30,69.94000244,1653,53.42907715,115610.824,1.800678253,Sell Hold,115666.0538,12,17,0.046235965,0.370337122,2.667433764
Short Sell,2024-05-16 13:15:00+05:30,69.31999969,1668,14.93545532,115625.7595,40.29430008,Sell Hold,115680.9892,12,17,0.012918734,0.370337122,2.667433764
Short Sell,2024-05-16 14:15:00+05:30,69.58999634,1662,32.81442261,115658.5739,22.41533279,Sell Hold,115713.8037,12,17,0.028379855,0.370337122,2.667433764
Short Sell,2024-05-16 15:15:00+05:30,70.34999847,1644,-3.176422119,115655.3975,58.40617752,Sell Hold,115710.6272,12,17,-0.002746378,0.370337122,2.667433764
Short Sell,2024-05-17 09:15:00+05:30,70.5,1641,35.10250854,115690.5,20.12724686,Sell Hold,115745.7298,12,17,0.030350947,0.370337122,2.667433764
Short Sell,2024-05-17 10:15:00+05:30,70.55000305,1640,11.50500488,115702.005,43.72475052,Sell Hold,115757.2348,12,17,0.009944641,0.370337122,2.667433764
Short Sell,2024-05-17 11:15:00+05:30,70.55000305,1640,0,115702.005,55.2297554,Sell Hold,115757.2348,12,17,0,0.370337122,2.667433764
Short Sell,2024-05-17 12:15:00+05:30,70.75,1636,44.99499512,115747,10.23476028,Sell Hold,115802.2298,12,17,0.038888691,0.370337122,2.667433764
